z5,y5,z2,z4,y4,z1,z3
27.56872948337502,57.72958050199977,13.24102280495154,21.06093447488914,39.54916443894892,11.732863094,17.702213468749722
42.8398450043706,33.41949617319721,23.519554003687315,34.35745080109586,27.078589399895627,22.992746690100013,25.6714985739422
5.18176752781971,83.9148005254395,1.4771496591010655,6.818982988501585,40.80850949372567,1.780342867200007,3.051842639667905
35.673318636063016,42.28321310606791,18.59080769506738,27.46809673424487,17.018523101923297,17.495336878899998,19.540420290569124
29.57494333415779,76.15544266901642,4.357765152407112,18.47268947648162,57.28656465748424,2.0643081233999867,9.447195843341108
23.07796472931097,52.34483046957898,1.285392116832922,9.986503325709068,35.1145740451294,1.143243467600012,1.6947077052552435
33.39130977997904,55.48859029925239,4.49475391691264,13.93243943617783,25.938584982803604,3.654643574199993,10.83774423433632
48.02997332918377,57.67942036637702,26.48294289846545,36.50124931680363,38.56781305045511,25.450711682099996,27.09787638240832
38.40167538048548,37.09955730392916,25.18825432627738,36.4394563493656,29.52260628814719,25.583577925899995,30.15164868454031
43.082229481731474,50.06199169837886,26.39177744186413,30.57000092993208,41.32759511013914,24.39176018340001,29.7460502885596
38.80409499819468,43.47392990451131,21.04700013350264,32.304393603679884,24.72114711244532,19.9550449355,20.9850259379666
28.68249777353436,52.56068103677792,6.9558974379660645,17.771704612598885,40.73042744254192,6.487893612000008,14.752448984685492
28.771908120675587,49.22507416694842,3.810935007500536,8.226061674823468,30.972805417677712,3.778417668599989,8.196910322269858
21.59528915213896,52.42219545981573,3.292941901494048,13.479860114355931,32.349058314497384,0.6385554822000072,8.057934800433225
37.10219987462958,54.985461531370646,19.17290469342096,26.53748278603918,33.73934606131784,18.512536065599978,22.53495861319826
32.421530943955844,28.871774773361143,11.175857972083609,15.919631080212806,28.834285898647728,10.044050433700008,10.571255000905676
33.803105514017936,58.88404318923613,13.978034364360036,24.99022406423451,35.84396956999714,13.34674086450001,17.06242755515307
50.86178574219761,44.14402684944579,30.19604009207474,41.44890884366806,21.585925949258638,29.214455821499985,31.016543334280637
20.23487618875956,57.0077468655427,6.028366860693957,11.261643236054033,25.868882939715736,5.740622437500007,8.856726401906831
31.826124404148967,67.91593542458693,26.34645573212446,29.15442879596998,31.39364211431661,25.5647883516,25.06571737721931
45.80945010590755,41.60799401850404,10.497959088529562,15.329308608023362,13.565455092156366,10.333037731099992,13.701231441040362
33.92403516307996,66.21682224633888,19.298204101308425,21.057535843773287,46.05555598545833,20.4505201842,24.06109373626909
24.6800430252813,57.451993373143694,7.147269199414632,17.25004605061742,44.06877257073604,6.320578173000001,10.053994015635638
42.70286077750223,55.38265010351314,19.254257179548723,32.111759756315614,13.45080926143979,18.51818697099999,19.997116181319605
35.60788610213024,65.93854080629619,18.38683094163946,24.25301702796929,32.111821412240594,17.001566756699983,21.361146532418765
20.867685052502797,60.9461778796366,1.78164974803092,4.516522444200571,44.837879824529054,1.8043766779000057,1.9538284061985345
40.43150456368274,43.59543005189992,12.559617142357116,13.671586832481143,17.57865287080993,11.792730045800017,15.037620034712834
31.84377527013005,50.93003491602197,6.113886656362862,13.873984965795906,22.775271445587563,4.818811868199983,7.453590378671826
17.20075140717614,69.30039444783888,4.041897104703507,4.730598100513069,34.40661531225279,5.259150333999994,2.673630375612994
28.20718700089721,23.621065572840667,4.5124077081259575,11.460163007214248,27.97176609124882,2.912800679999984,2.628651441959974
52.94311102287519,67.2218360314746,30.013485000193903,28.83954695932429,46.8308263874217,28.113948483399994,32.12787794883762
27.47258208839436,51.90382220538854,9.579175457950258,10.54030795176618,15.03795058303276,8.049730376,9.608629767525644
41.39264962611706,36.73771586278277,25.58126071512178,29.208217912495265,33.22677005574193,25.7574456959,29.841248585639384
48.54069296569576,9.021605794493908,21.478540636567946,27.15943770216575,39.82054000689346,20.478964108300016,17.323171245181527
40.81031257804163,44.75380178462044,25.70594528495689,31.13550421150308,34.07588375602646,24.6644999911,30.24006683990769
30.880478736712377,52.4365671260164,15.608319978477224,17.47714954741581,49.62684788938255,14.754368276799989,16.7262538673406
39.71006854169048,19.20962954065885,26.42251912370419,31.490732234885144,34.66423820024946,25.328943399599986,28.26270239195841
38.022583943971775,74.27124072251029,11.970842669520964,22.75715532500565,37.572362244256816,10.016890039400003,15.972643205968623
24.20092031967598,46.17779526407551,9.71744276710501,13.486745027613084,22.453584607163624,7.836846845499995,11.640489623273314
33.43188728094786,47.16093946497065,9.520941038584512,23.76566425181828,34.693278117293865,9.474984399199982,15.532224902380744
48.13382343755168,46.59092931325782,31.336083446547036,37.22765126121543,17.831792919692113,29.52499089060002,34.3951623841439
32.929327853686026,48.23835455922402,15.891834779666548,20.49720464709917,37.12071352485665,13.871374474399994,14.00932130473593
36.41299564544609,72.96343472730432,24.156777300513443,26.90500229341791,41.90614672143046,24.14316066160001,27.1241143405783
37.57435388580646,45.72121084922427,12.537427425360129,18.22008743733042,27.997596091134135,11.538977262599996,14.24023849241601
24.63505292835676,57.11502625797746,20.33805788233661,29.847709447042803,15.399234390381682,19.702156698499994,21.46923656709481
5.709480756952607,77.26574996974351,0.5980818019344921,7.591777377263361,30.90420794220488,1.120910854399991,2.9160564212400515
42.5077349272734,59.433994905425166,28.626362004560267,32.5924857374128,23.24058172372061,27.689551774300007,30.5634020359998
46.56535808426143,70.95478782564435,23.050888251706105,33.95416416005206,48.12328294553614,22.5912120908,23.351041618361556
38.14004730936426,43.30997723387038,19.1434577091426,23.09683267007028,17.24189183814816,18.4978105282,22.771923591370275
36.4597341409714,73.77759877749845,23.23129828606157,32.037752762580574,51.16548016645604,23.027648579799997,23.29453817596225
33.14282222413557,36.499836313079605,6.920327570124187,17.40005463415213,38.99103387310022,5.202289840600002,10.092868990583806
36.09129612613987,52.50984140282088,8.781165557355092,16.095024678565483,37.32134687324593,9.361901268200011,15.7598929413844
21.480909001220663,55.7479031410129,1.5674697681026586,7.276550507188265,46.30870519649064,0.4215985891999931,4.054726229256265
34.866414249340224,43.83863117713995,8.603544455955268,21.74879036280793,51.62853822214087,7.354958938099996,15.016725454892798
39.182417174600886,57.40261329525401,11.882360508448292,20.75506347152488,29.8336857656732,11.303709340100012,13.897823862840443
37.35803106524974,66.76717166141655,9.085208087487826,18.113013474184275,40.45100873465418,8.849302307900007,11.482968743503127
31.585512370128583,80.10092964381145,8.44127249059232,16.079634750731554,39.20333363477101,6.522486908700003,6.676167788052775
